date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-11-04,卖出,921.9,0.0,11280.080923182475,0.0,11280.080923182475,跌,0.4702330529689789
2025-11-05,空仓,912.26,0.0,11280.080923182475,0.0,11280.080923182475,跌,0.4733238220214844
2025-11-06,空仓,917.8,0.0,11280.080923182475,0.0,11280.080923182475,跌,0.4549035131931305
2025-11-07,空仓,921.26,0.0,11280.080923182475,0.0,11280.080923182475,跌,0.4641835391521454
2025-11-10,空仓,935.98,0.0,11280.080923182475,0.0,11280.080923182475,跌,0.474517285823822
2025-11-11,空仓,948.88,0.0,11280.080923182475,0.0,11280.080923182475,跌,0.47203177213668823
2025-11-12,空仓,945.76,0.0,11280.080923182475,0.0,11280.080923182475,跌,0.46348801255226135
2025-11-13,空仓,963.82,0.0,11280.080923182475,0.0,11280.080923182475,跌,0.4425201117992401
2025-11-14,空仓,956.12,0.0,11280.080923182475,0.0,11280.080923182475,跌,0.45546478033065796
2025-11-17,买入,943.6,11.954303648985242,0.0,11145.236378021922,11145.236378021922,涨,0.6113647818565369
2025-11-18,持有,921.34,11.954303648985242,0.0,11013.978123956063,11013.978123956063,涨,0.6548949480056763
2025-11-19,持有,940.06,11.954303648985242,0.0,11237.762688265066,11237.762688265066,涨,0.6264069676399231
2025-11-20,持有,935.46,11.954303648985242,0.0,11182.772891479735,11182.772891479735,涨,0.7465220093727112
2025-11-21,持有,926.94,11.954303648985242,0.0,11080.92222439038,11080.92222439038,涨,0.8188342452049255
2025-11-24,持有,930.32,11.954303648985242,0.0,11121.32777072395,11121.32777072395,涨,0.7476790547370911
2025-11-25,持有,946.5,11.954303648985242,0.0,11314.748403764532,11314.748403764532,涨,0.5017600655555725
2025-11-26,卖出,942.56,0.0,11267.64844738753,0.0,11267.64844738753,跌,0.43939730525016785
2025-11-27,空仓,947.16,0.0,11267.64844738753,0.0,11267.64844738753,跌,0.457124263048172
2025-11-28,空仓,953.92,0.0,11267.64844738753,0.0,11267.64844738753,跌,0.45834362506866455
2025-12-01,空仓,963.28,0.0,11267.64844738753,0.0,11267.64844738753,跌,0.45109447836875916
2025-12-02,空仓,958.42,0.0,11267.64844738753,0.0,11267.64844738753,跌,0.4843384623527527
