date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-09-05,空仓,9834.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.48366478085517883
2025-09-08,空仓,9835.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.48550260066986084
2025-09-09,空仓,9867.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4790879189968109
2025-09-10,空仓,9816.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.48216715455055237
2025-09-11,空仓,9821.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4781842529773712
2025-09-12,空仓,10061.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.47017136216163635
2025-09-15,空仓,10045.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4657963514328003
2025-09-16,空仓,10134.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4616614580154419
2025-09-17,空仓,9933.0,0.0,8331.286330468332,0.0,8331.286330468332,跌,0.4852302074432373
2025-09-18,买入,9924.0,0.8395089006920932,0.0,8256.570038306736,8256.570038306736,涨,0.5088464617729187
2025-09-19,卖出,9910.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.4884548783302307
2025-09-22,空仓,10317.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.47565293312072754
2025-09-23,空仓,10349.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.46483084559440613
2025-09-24,空仓,10397.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.4590471684932709
2025-09-25,空仓,10411.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.4619379937648773
2025-09-26,空仓,10632.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.4536260664463043
2025-09-29,空仓,10939.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.4406355321407318
2025-09-30,空仓,10918.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.43733811378479004
